Release_Date,Title,Overview,Popularity,Vote_Count,Vote_Average,Original_Language,Genre,Poster_Url
2008-02-14,Origin,A compelling story about war.,10.092805,25246,6.2,fr,Animation,https://image.tmdb.org/t/p/original/28500.jpg
2014-02-05,Killers of the Flower Moon,A compelling story about discovery.,23.674474,27209,5.6,en,"Thriller, Crime, History",https://image.tmdb.org/t/p/original/31541.jpg
2003-08-10,The Quiet Girl,A compelling story about discovery.,13.44035,20344,6.4,en,"TV Movie, Comedy, Western",https://image.tmdb.org/t/p/original/90405.jpg
1993-08-16,I'm Thinking of Ending Things 4,A compelling story about justice.,14.372427,16385,6.0,en,"Science Fiction, Action, Romance",https://image.tmdb.org/t/p/original/75019.jpg
2007-04-08,"Quo Vadis, Aida?",A compelling story about friendship.,6.23333,459,5.8,en,Drama,https://image.tmdb.org/t/p/original/79766.jpg
2001-06-14,Showing Up,A compelling story about justice.,12.137583,16773,5.6,en,"War, Science Fiction",https://image.tmdb.org/t/p/original/36886.jpg
2001-04-24,"I, Tonya",A compelling story about family.,12.72721,15044,6.6,ko,"Science Fiction, Crime",https://image.tmdb.org/t/p/original/12708.jpg
2022-11-19,Parasite,A compelling story about love.,24.527267,9452,4.6,fr,"Romance, Science Fiction, Drama",https://image.tmdb.org/t/p/original/92089.jpg
2008-10-19,Elvis,A compelling story about justice.,56.482693,23679,6.0,en,Mystery,https://image.tmdb.org/t/p/original/85890.jpg
1997-10-15,1917,A compelling story about discovery.,7.989301,27045,5.3,en,"TV Movie, Comedy, Family",https://image.tmdb.org/t/p/original/90966.jpg
1990-02-23,Robot Dreams,A compelling story about adventure.,0.862336,27584,6.1,en,"Animation, Horror",https://image.tmdb.org/t/p/original/20921.jpg
2006-03-14,Ahed's Knee,A compelling story about adventure.,13.715295,12653,6.1,es,"Family, Mystery, History",https://image.tmdb.org/t/p/original/68494.jpg
1998-01-07,Borat Subsequent Moviefilm,A compelling story about survival.,15.725493,2311,7.2,es,Thriller,https://image.tmdb.org/t/p/original/84893.jpg
2019-01-17,Babylon 3,A compelling story about adventure.,3.68905,7720,7.0,en,"Mystery, Crime, Adventure",https://image.tmdb.org/t/p/original/32955.jpg
2019-09-28,Mad Max: Fury Road 3,A compelling story about survival.,28.581082,5802,6.6,hi,"Documentary, War, Crime",https://image.tmdb.org/t/p/original/99130.jpg
2000-02-03,Dunkirk 4,A compelling story about family.,83.899802,25312,6.4,ko,"Action, Thriller, History",https://image.tmdb.org/t/p/original/33783.jpg
2016-01-27,American Beauty 3,A compelling story about family.,58.29216,9669,6.0,ko,"Western, Horror, Romance",https://image.tmdb.org/t/p/original/90277.jpg
2000-11-22,The Zone of Interest,A compelling story about justice.,4.390653,27314,5.9,en,Fantasy,https://image.tmdb.org/t/p/original/36480.jpg
1991-11-26,Herself 2,A compelling story about family.,41.647034,27738,4.1,en,Family,https://image.tmdb.org/t/p/original/98615.jpg
2006-02-28,Titane 5,A compelling story about love.,24.381298,7226,7.1,en,Fantasy,https://image.tmdb.org/t/p/original/86686.jpg
1995-04-12,Lady Bird,A compelling story about love.,12.097106,11722,6.5,en,"Comedy, Crime",https://image.tmdb.org/t/p/original/80824.jpg
2022-10-17,Barbie,A compelling story about survival.,15.557158,4915,7.6,ko,Animation,https://image.tmdb.org/t/p/original/88081.jpg
2018-03-04,Ahed's Knee 4,A compelling story about justice.,37.889161,15776,5.5,en,"Animation, Fantasy",https://image.tmdb.org/t/p/original/18162.jpg
1995-08-01,Parasite,A compelling story about justice.,13.08372,6009,7.7,ja,Animation,https://image.tmdb.org/t/p/original/77120.jpg
2022-11-19,1917,A compelling story about family.,9.342791,27940,6.0,en,"TV Movie, Crime",https://image.tmdb.org/t/p/original/56124.jpg
2008-11-17,Doctor Strange in the Multiverse of Madness,A compelling story about justice.,13.594651,25001,5.5,en,"Fantasy, Horror",https://image.tmdb.org/t/p/original/55463.jpg
1991-02-18,Midsommar,A compelling story about survival.,17.308616,23516,8.1,en,"Comedy, Fantasy, Family",https://image.tmdb.org/t/p/original/39419.jpg
2015-05-10,Eternals 3,A compelling story about justice.,4.19166,16993,6.6,en,"Drama, War",https://image.tmdb.org/t/p/original/31247.jpg
1998-03-25,The Silence of the Lambs,A compelling story about adventure.,46.234077,7298,8.2,en,Music,https://image.tmdb.org/t/p/original/72816.jpg
1997-08-12,The Dark Knight,A compelling story about family.,22.42863,11276,6.4,ja,Adventure,https://image.tmdb.org/t/p/original/75079.jpg
2023-09-24,BlacKkKlansman,A compelling story about discovery.,20.062529,15596,7.2,es,"Mystery, Crime, Adventure",https://image.tmdb.org/t/p/original/99198.jpg
2004-10-15,Bohemian Rhapsody,A compelling story about discovery.,2.096018,28760,7.4,en,"Animation, Adventure",https://image.tmdb.org/t/p/original/71138.jpg
2022-06-15,La La Land,A compelling story about family.,18.535608,24315,5.9,hi,Fantasy,https://image.tmdb.org/t/p/original/72093.jpg
1990-09-06,Supernova,A compelling story about war.,2.578513,1577,6.6,en,"Animation, Music, History",https://image.tmdb.org/t/p/original/14315.jpg
1993-01-09,Waves,A compelling story about survival.,1.639341,15120,6.4,en,"Crime, War, Drama",https://image.tmdb.org/t/p/original/56751.jpg
1992-07-16,Ahed's Knee,A compelling story about justice.,14.986348,16092,7.2,en,"Western, History",https://image.tmdb.org/t/p/original/58807.jpg
2010-08-22,The Two Popes 5,A compelling story about survival.,10.30958,1104,4.9,en,TV Movie,https://image.tmdb.org/t/p/original/96711.jpg
1995-03-27,Booksmart,A compelling story about friendship.,17.774011,11145,6.9,en,Music,https://image.tmdb.org/t/p/original/16589.jpg
2002-07-19,The Trial of the Chicago 7 5,A compelling story about justice.,1.869126,13518,7.3,ja,Science Fiction,https://image.tmdb.org/t/p/original/37544.jpg
1995-05-20,Speak No Evil,A compelling story about discovery.,11.276902,12355,5.4,pt,Romance,https://image.tmdb.org/t/p/original/70945.jpg
2015-02-25,Call Me by Your Name,A compelling story about love.,3.842268,26033,5.1,ko,Science Fiction,https://image.tmdb.org/t/p/original/21947.jpg
1995-03-17,Nyad 2,A compelling story about war.,87.010693,9694,4.2,fr,"Animation, Fantasy",https://image.tmdb.org/t/p/original/80171.jpg
2021-11-27,Shang-Chi,A compelling story about family.,16.471962,27257,8.7,es,"Thriller, Mystery, History",https://image.tmdb.org/t/p/original/19885.jpg
2007-03-20,Drive My Car,A compelling story about war.,23.258976,6201,5.3,en,Family,https://image.tmdb.org/t/p/original/98617.jpg
2017-09-17,The Batman,A compelling story about war.,7.873249,17852,7.9,en,"Comedy, Thriller",https://image.tmdb.org/t/p/original/92543.jpg
1999-08-24,Ford v Ferrari 3,A compelling story about war.,1.990638,25794,6.0,es,"Adventure, Family, Crime",https://image.tmdb.org/t/p/original/88079.jpg
2015-10-22,Jojo Rabbit,A compelling story about discovery.,74.486703,8056,7.5,pt,"Documentary, Western",https://image.tmdb.org/t/p/original/60067.jpg
2020-11-21,Coco,A compelling story about justice.,6.744704,4944,6.9,en,History,https://image.tmdb.org/t/p/original/28720.jpg
1993-05-02,Shang-Chi 3,A compelling story about war.,11.026293,26798,8.7,en,Science Fiction,https://image.tmdb.org/t/p/original/50333.jpg
2012-04-23,The Post,A compelling story about discovery.,20.988668,14048,7.9,en,"Science Fiction, Crime, Animation",https://image.tmdb.org/t/p/original/71980.jpg
1997-05-26,Arrival 5,A compelling story about family.,0.500148,1364,6.5,en,"Comedy, Science Fiction, Adventure",https://image.tmdb.org/t/p/original/66043.jpg
1995-10-14,Dunkirk,A compelling story about family.,33.24192,6483,6.6,fr,Music,https://image.tmdb.org/t/p/original/63482.jpg
1997-06-14,Perfect Days,A compelling story about justice.,15.382352,29826,7.0,en,History,https://image.tmdb.org/t/p/original/99359.jpg
1992-08-18,Ford v Ferrari,A compelling story about family.,6.52062,24798,9.4,en,"Mystery, Action",https://image.tmdb.org/t/p/original/51425.jpg
2005-03-16,Return to Seoul,A compelling story about adventure.,1.27175,20288,6.3,en,"Action, Comedy, Documentary",https://image.tmdb.org/t/p/original/87313.jpg
2008-11-26,The Post,A compelling story about survival.,3.546642,12804,4.6,fr,"Comedy, Thriller",https://image.tmdb.org/t/p/original/11020.jpg
2004-06-24,Phantom Thread,A compelling story about friendship.,45.082349,24426,6.5,en,Adventure,https://image.tmdb.org/t/p/original/54360.jpg
2014-06-04,Wheel of Fortune and Fantasy,A compelling story about survival.,23.168789,2973,5.4,ko,"War, History, Action",https://image.tmdb.org/t/p/original/36261.jpg
2019-10-26,Nomadland,A compelling story about war.,5.751021,27434,6.5,en,Science Fiction,https://image.tmdb.org/t/p/original/45063.jpg
2015-03-10,Hillbilly Elegy,A compelling story about justice.,1.35703,14513,7.6,en,Western,https://image.tmdb.org/t/p/original/88039.jpg
1992-10-14,Minari 3,A compelling story about war.,23.463397,3052,6.8,en,"Drama, Animation",https://image.tmdb.org/t/p/original/95301.jpg
2008-10-13,No Time to Die 3,A compelling story about justice.,16.991703,6983,5.5,en,"Documentary, Comedy",https://image.tmdb.org/t/p/original/73006.jpg
2014-09-08,The Post 5,A compelling story about adventure.,10.367734,7149,6.0,en,Thriller,https://image.tmdb.org/t/p/original/56605.jpg
2006-10-14,Judy,A compelling story about friendship.,9.038919,11236,4.9,en,Thriller,https://image.tmdb.org/t/p/original/67519.jpg
1991-05-15,No Time to Die 4,A compelling story about friendship.,4.887708,6940,7.7,de,"Romance, Documentary, Music",https://image.tmdb.org/t/p/original/42967.jpg
2022-05-05,Io Capitano 5,A compelling story about family.,22.149706,14772,7.2,en,"Mystery, Animation, Music",https://image.tmdb.org/t/p/original/48131.jpg
1994-08-01,Joker,A compelling story about discovery.,70.581543,18126,4.9,ko,"Family, Romance",https://image.tmdb.org/t/p/original/52896.jpg
1999-09-11,The Quiet Girl,A compelling story about discovery.,3.864785,24264,9.2,en,"War, Mystery, Fantasy",https://image.tmdb.org/t/p/original/20054.jpg
1996-07-05,Showing Up 4,A compelling story about war.,18.182163,5350,5.9,en,"Mystery, Horror, Action",https://image.tmdb.org/t/p/original/17198.jpg
2000-06-19,Wheel of Fortune and Fantasy,A compelling story about discovery.,11.039379,5121,6.6,en,"Horror, Mystery",https://image.tmdb.org/t/p/original/24114.jpg
2005-11-14,The Florida Project 2,A compelling story about war.,11.836691,3091,5.8,hi,"Mystery, Action, Romance",https://image.tmdb.org/t/p/original/92721.jpg
2007-09-18,A Star Is Born 2,A compelling story about family.,5.864542,29825,6.7,en,TV Movie,https://image.tmdb.org/t/p/original/98461.jpg
1998-01-17,Past Lives 2,A compelling story about justice.,34.874806,7812,6.3,en,"Family, Mystery",https://image.tmdb.org/t/p/original/56746.jpg
2004-05-18,Nomadland,A compelling story about family.,13.281696,9472,4.5,en,"Thriller, History, Documentary",https://image.tmdb.org/t/p/original/84660.jpg
2015-09-23,The Promised Land,A compelling story about justice.,15.679207,23921,7.6,es,"Animation, TV Movie, Thriller",https://image.tmdb.org/t/p/original/83147.jpg
2022-04-20,Dunkirk 3,A compelling story about war.,7.26999,15590,5.2,es,Animation,https://image.tmdb.org/t/p/original/42957.jpg
1992-07-05,Shang-Chi,A compelling story about love.,4.013176,21262,7.3,en,"Drama, Romance, Family",https://image.tmdb.org/t/p/original/54551.jpg
2006-07-16,The Quiet Girl,A compelling story about justice.,1.796533,17923,5.9,es,"History, Drama",https://image.tmdb.org/t/p/original/57307.jpg
1999-09-15,The Matrix,A compelling story about friendship.,25.043603,17475,6.3,en,Family,https://image.tmdb.org/t/p/original/55691.jpg
1994-07-01,The Dark Knight,A compelling story about survival.,4.368949,8004,6.8,en,Comedy,https://image.tmdb.org/t/p/original/42949.jpg
1994-02-10,The Lighthouse,A compelling story about justice.,23.428522,3541,6.4,es,Crime,https://image.tmdb.org/t/p/original/53823.jpg
1994-04-27,Wheel of Fortune and Fantasy 3,A compelling story about adventure.,9.898273,9353,7.1,hi,"Thriller, Adventure, Romance",https://image.tmdb.org/t/p/original/64368.jpg
1997-10-25,Moonlight 4,A compelling story about survival.,10.749375,26308,5.4,fr,"History, Horror, Western",https://image.tmdb.org/t/p/original/27829.jpg
2005-06-22,Goodfellas 2,A compelling story about discovery.,12.666552,726,7.4,en,"TV Movie, Drama",https://image.tmdb.org/t/p/original/38038.jpg
2000-04-23,Happening,A compelling story about family.,9.168095,6239,5.0,en,"Western, Action, Fantasy",https://image.tmdb.org/t/p/original/32949.jpg
2016-02-08,Judy,A compelling story about adventure.,2.120992,28785,5.1,zh,"Thriller, Animation, Action",https://image.tmdb.org/t/p/original/19108.jpg
2003-08-24,Schindler's List,A compelling story about friendship.,7.410604,26776,6.9,en,Adventure,https://image.tmdb.org/t/p/original/69692.jpg
2016-01-11,Ferrari 5,A compelling story about family.,21.797077,16598,7.5,it,"Drama, Family, Thriller",https://image.tmdb.org/t/p/original/84733.jpg
2001-04-02,The Boy and the Heron,A compelling story about family.,21.91938,23178,6.5,fr,"Comedy, Mystery, Animation",https://image.tmdb.org/t/p/original/22853.jpg
2006-06-18,Triangle of Sadness 3,A compelling story about war.,6.74373,12031,8.0,en,"Horror, Action, Documentary",https://image.tmdb.org/t/p/original/46034.jpg
2022-02-13,Titane,A compelling story about adventure.,12.327524,11311,5.2,en,"Science Fiction, Mystery, Western",https://image.tmdb.org/t/p/original/98565.jpg
2011-12-01,Inception,A compelling story about war.,4.299719,4104,4.8,en,Romance,https://image.tmdb.org/t/p/original/11714.jpg
2000-06-09,The Fabelmans,A compelling story about survival.,4.723869,21876,7.2,en,"History, Action",https://image.tmdb.org/t/p/original/23584.jpg
2009-08-05,Titanic,A compelling story about love.,0.466337,22134,6.3,pt,"Drama, Action, Horror",https://image.tmdb.org/t/p/original/78087.jpg
2006-02-20,Saint Omer,A compelling story about survival.,45.411373,9534,7.2,en,"Science Fiction, Romance",https://image.tmdb.org/t/p/original/94818.jpg
1996-07-11,Phantom Thread,A compelling story about adventure.,4.732345,23613,5.0,en,"Animation, History, Action",https://image.tmdb.org/t/p/original/60450.jpg
1992-04-23,Happening,A compelling story about discovery.,5.163342,26634,5.7,de,"Western, Crime",https://image.tmdb.org/t/p/original/43724.jpg
2008-05-01,Corsage 3,A compelling story about friendship.,6.559013,22548,8.3,en,"Action, Adventure",https://image.tmdb.org/t/p/original/34884.jpg
2016-07-28,Judy,A compelling story about survival.,2.725745,10051,6.0,en,"History, Crime",https://image.tmdb.org/t/p/original/55199.jpg
1994-08-25,Parasite,A compelling story about discovery.,20.392116,21236,7.9,de,"Romance, Drama, Music",https://image.tmdb.org/t/p/original/71522.jpg
2020-12-03,Living,A compelling story about discovery.,1.562322,8113,7.1,ja,"Fantasy, Adventure",https://image.tmdb.org/t/p/original/19788.jpg
2023-03-23,Thor: Love and Thunder,A compelling story about justice.,2.882083,25823,5.9,en,"TV Movie, Horror, Comedy",https://image.tmdb.org/t/p/original/63259.jpg
2006-10-18,Hillbilly Elegy 3,A compelling story about war.,20.699049,18412,7.9,zh,"History, Fantasy",https://image.tmdb.org/t/p/original/19963.jpg
1992-09-18,Drive My Car 2,A compelling story about justice.,8.300027,21445,6.6,en,"History, Animation",https://image.tmdb.org/t/p/original/75307.jpg
1990-07-15,Supernova,A compelling story about family.,24.616456,15100,6.2,de,TV Movie,https://image.tmdb.org/t/p/original/11947.jpg
1999-02-09,Dunkirk 4,A compelling story about adventure.,16.302895,15925,6.1,en,"Crime, Horror, Documentary",https://image.tmdb.org/t/p/original/28945.jpg
1995-08-09,Carol 3,A compelling story about discovery.,5.914854,8719,6.7,en,"Family, Music, Horror",https://image.tmdb.org/t/p/original/88660.jpg
2016-09-28,Les Misérables,A compelling story about survival.,21.04381,24229,4.8,en,Mystery,https://image.tmdb.org/t/p/original/71838.jpg
1996-04-27,Cold War 2,A compelling story about love.,2.472157,1448,7.3,en,Science Fiction,https://image.tmdb.org/t/p/original/33437.jpg
2010-10-06,Time,A compelling story about discovery.,15.375111,20480,6.7,en,Family,https://image.tmdb.org/t/p/original/75505.jpg
2015-11-13,Forrest Gump,A compelling story about justice.,11.494775,21521,5.5,zh,"Adventure, Mystery, Comedy",https://image.tmdb.org/t/p/original/28281.jpg
2006-09-14,The Avengers,A compelling story about love.,6.236042,18446,4.7,de,"Thriller, TV Movie",https://image.tmdb.org/t/p/original/17231.jpg
2005-12-19,Robot Dreams,A compelling story about adventure.,18.527074,23923,5.9,ja,"Adventure, History, Drama",https://image.tmdb.org/t/p/original/27521.jpg
2015-12-20,The Suicide Squad,A compelling story about adventure.,41.010644,15039,6.5,en,"Animation, Adventure, Action",https://image.tmdb.org/t/p/original/85023.jpg
