Release_Date,Title,Popularity,Vote_Count,Vote_Average,Genre,vote_category
2018,The Irishman,1.429705,5244,6.0,Western,Average
2018,The Irishman,1.429705,5244,6.0,War,Average
2018,The Irishman,1.429705,5244,6.0,Fantasy,Average
2001,Women Talking,109.464693,12080,6.4,Adventure,Average
2001,Women Talking,109.464693,12080,6.4,Western,Average
2001,Women Talking,109.464693,12080,6.4,Crime,Average
2020,If Beale Street Could Talk 5,6.816312,6154,7.9,Family,Good
2010,Tenet,3.233163,562,8.5,TV Movie,Excellent
2023,Spider-Man: No Way Home 4,5.514971,20150,5.9,Adventure,Below Average
2023,Spider-Man: No Way Home 4,5.514971,20150,5.9,Science Fiction,Below Average
2008,Glass Onion: A Knives Out Mystery,55.016724,20065,4.6,Western,Poor
2008,Glass Onion: A Knives Out Mystery,55.016724,20065,4.6,Mystery,Poor
2008,Glass Onion: A Knives Out Mystery,55.016724,20065,4.6,Animation,Poor
2016,Elvis,14.686061,16875,4.8,TV Movie,Poor
2016,Elvis,14.686061,16875,4.8,Family,Poor
2020,Godzilla Minus One,9.076877,15979,7.6,Crime,Good
1998,May December,41.333106,609,6.5,Adventure,Average
1998,May December,41.333106,609,6.5,Comedy,Average
1990,Never Rarely Sometimes Always,10.050215,15108,5.1,Music,Below Average
1990,Never Rarely Sometimes Always,10.050215,15108,5.1,Science Fiction,Below Average
2007,The Son,8.159623,24071,7.0,Documentary,Good
2009,Eternals,4.645768,14810,4.9,Crime,Poor
1999,Shang-Chi,9.489772,9366,4.1,Family,Poor
2004,Jojo Rabbit,7.615968,12880,3.8,Crime,Very Poor
2004,Jojo Rabbit,7.615968,12880,3.8,Mystery,Very Poor
2004,Jojo Rabbit,7.615968,12880,3.8,Adventure,Very Poor
1991,All Quiet on the Western Front,22.620889,12434,4.5,Science Fiction,Poor
2012,Les Misérables 4,6.838055,25589,7.6,History,Good
2012,Les Misérables 4,6.838055,25589,7.6,Crime,Good
1997,First Cow,17.217109,1992,6.0,TV Movie,Average
1997,First Cow,17.217109,1992,6.0,Western,Average
2019,The Wolf of Wall Street 4,1.363268,18028,6.2,Documentary,Average
2015,Once Upon a Time in Hollywood,4.246277,7840,6.4,Western,Average
2015,Perfect Days 5,10.464891,3007,5.0,Animation,Below Average
2015,Perfect Days 5,10.464891,3007,5.0,Crime,Below Average
2015,Perfect Days 5,10.464891,3007,5.0,Fantasy,Below Average
2011,Fight Club 3,55.276308,17080,5.6,Drama,Below Average
2020,Compartment No. 6,9.472266,11616,5.7,War,Below Average
2020,Compartment No. 6,9.472266,11616,5.7,Drama,Below Average
2017,Get Out,21.817295,21923,5.1,Adventure,Below Average
2017,Get Out,21.817295,21923,5.1,Romance,Below Average
2017,Get Out,21.817295,21923,5.1,Animation,Below Average
2003,Roma,5.889763,29591,5.6,TV Movie,Below Average
2003,Roma,5.889763,29591,5.6,Fantasy,Below Average
2003,Roma,5.889763,29591,5.6,Horror,Below Average
2013,"Quo Vadis, Aida?",2.717164,1769,6.1,Thriller,Average
2013,"Quo Vadis, Aida?",2.717164,1769,6.1,Crime,Average
2002,The Personal History of David Copperfield,1.206396,7033,5.9,TV Movie,Below Average
2002,The Personal History of David Copperfield,1.206396,7033,5.9,Music,Below Average
2010,Schindler's List,7.288771,29523,6.7,Drama,Average
2010,Schindler's List,7.288771,29523,6.7,Action,Average
2004,Shiva Baby,3.431455,22602,5.6,Drama,Below Average
2004,Possessor,3.823463,13902,8.1,Western,Excellent
2004,Possessor,3.823463,13902,8.1,History,Excellent
2004,Possessor,3.823463,13902,8.1,War,Excellent
2013,Promising Young Woman 2,28.605703,23628,5.0,Science Fiction,Below Average
2013,Promising Young Woman 2,28.605703,23628,5.0,Animation,Below Average
2008,The Teachers' Lounge 2,0.319297,18874,5.6,Mystery,Below Average
2008,The Teachers' Lounge 2,0.319297,18874,5.6,Thriller,Below Average
2016,Black Panther: Wakanda Forever 5,16.320318,15419,6.7,Drama,Average
1998,Dolemite Is My Name,9.543349,9539,6.9,Western,Average
1998,Dolemite Is My Name,9.543349,9539,6.9,Adventure,Average
1998,Dolemite Is My Name,9.543349,9539,6.9,Crime,Average
2005,The Fabelmans 3,14.126675,23870,4.8,Family,Poor
2019,The Revenant 2,16.548674,24164,6.1,Science Fiction,Average
2019,The Revenant 2,16.548674,24164,6.1,Adventure,Average
2019,The Revenant 2,16.548674,24164,6.1,Comedy,Average
2006,Crimes of the Future 2,7.519127,124,7.2,Drama,Good
2006,Crimes of the Future 2,7.519127,124,7.2,Documentary,Good
2006,Crimes of the Future 2,7.519127,124,7.2,Thriller,Good
1996,Portrait of a Lady on Fire,6.994238,12159,4.3,Action,Poor
1996,Portrait of a Lady on Fire,6.994238,12159,4.3,Drama,Poor
2004,Midsommar,26.440256,16962,6.1,Romance,Average
2016,Nyad,41.001848,15711,4.4,History,Poor
2016,Nyad,41.001848,15711,4.4,Thriller,Poor
2016,Nyad,41.001848,15711,4.4,Fantasy,Poor
2015,A Star Is Born,4.278266,9755,5.2,Fantasy,Below Average
1991,Black Panther: Wakanda Forever,2.054364,24345,6.3,War,Average
2010,Avengers: Endgame,45.615651,2699,5.9,Comedy,Below Average
2010,Avengers: Endgame,45.615651,2699,5.9,Music,Below Average
2010,Avengers: Endgame,45.615651,2699,5.9,Science Fiction,Below Average
1999,Tár,8.612442,20984,4.8,Romance,Poor
1999,Tár,8.612442,20984,4.8,Music,Poor
1999,Tár,8.612442,20984,4.8,Animation,Poor
2007,Bohemian Rhapsody,16.02879,19734,7.7,Adventure,Good
2007,Bohemian Rhapsody,16.02879,19734,7.7,Crime,Good
1993,Lady Bird,8.91147,2998,5.8,TV Movie,Below Average
1995,The Revenant 5,2.688975,3161,6.9,Fantasy,Average
1995,The Revenant 5,2.688975,3161,6.9,Horror,Average
2021,Titanic 3,17.799386,11729,8.0,War,Excellent
2021,Titanic 3,17.799386,11729,8.0,Crime,Excellent
2021,Titanic 3,17.799386,11729,8.0,Animation,Excellent
1994,Saint Omer,14.894741,15668,5.4,History,Below Average
1994,Saint Omer,14.894741,15668,5.4,Comedy,Below Average
1994,Saint Omer,14.894741,15668,5.4,Music,Below Average
2002,The Godfather 5,4.53785,19409,6.9,Thriller,Average
2003,Weathering with You,12.024821,9023,6.7,Family,Average
2003,Weathering with You,12.024821,9023,6.7,TV Movie,Average
1999,The Gentlemen 3,31.885815,6355,4.5,Animation,Poor
1999,The Gentlemen 3,31.885815,6355,4.5,War,Poor
2013,Past Lives,17.852759,3584,7.6,Action,Good
2013,Past Lives,17.852759,3584,7.6,War,Good
2013,Past Lives,17.852759,3584,7.6,Music,Good
2000,Hillbilly Elegy,2.038824,7848,6.3,Action,Average
2000,Hillbilly Elegy,2.038824,7848,6.3,Family,Average
2007,Corsage,15.882413,28373,5.6,Drama,Below Average
2011,Doctor Strange in the Multiverse of Madness,24.262848,18002,4.3,Music,Poor
2011,The Father 3,31.472094,16953,4.7,Music,Poor
2000,The Disciple,19.837404,13339,6.1,Horror,Average
2000,The Disciple,19.837404,13339,6.1,Music,Average
1998,Anatomy of a Fall,3.313022,23015,4.6,Science Fiction,Poor
2004,Sound of Metal 5,24.76944,28649,7.0,Action,Good
1991,Everything Everywhere All at Once,22.623237,14833,5.7,Horror,Below Average
1991,Everything Everywhere All at Once,22.623237,14833,5.7,Romance,Below Average
1991,Everything Everywhere All at Once,22.623237,14833,5.7,Action,Below Average
2015,The Quiet Girl,0.494603,23520,4.3,Romance,Poor
2003,Hillbilly Elegy,10.611986,5575,5.4,History,Below Average
2003,Hillbilly Elegy,10.611986,5575,5.4,Crime,Below Average
2003,Hillbilly Elegy,10.611986,5575,5.4,Action,Below Average
2004,The Worst Person in the World,8.097813,4445,4.9,Documentary,Poor
2004,The Worst Person in the World,8.097813,4445,4.9,Crime,Poor
2004,The Worst Person in the World,8.097813,4445,4.9,Music,Poor
2002,Problemista 5,22.137652,5660,4.7,Thriller,Poor
2002,Problemista 5,22.137652,5660,4.7,Family,Poor
2002,Problemista 5,22.137652,5660,4.7,Romance,Poor
2019,Three Billboards Outside Ebbing Missouri,4.87039,25197,3.5,Adventure,Very Poor
2019,Three Billboards Outside Ebbing Missouri,4.87039,25197,3.5,Science Fiction,Very Poor
1997,Mank,17.874541,26749,6.3,Adventure,Average
2019,Women Talking 5,48.884347,18275,5.1,Action,Below Average
2019,Women Talking 5,48.884347,18275,5.1,Comedy,Below Average
1990,The Florida Project,31.970194,20563,8.5,Animation,Excellent
1990,The Florida Project,31.970194,20563,8.5,Family,Excellent
1990,The Florida Project,31.970194,20563,8.5,Action,Excellent
2017,Riceboy Sleeps,50.882368,20257,7.4,Crime,Good
2020,Vice 5,76.799598,7446,8.2,Drama,Excellent
2012,Borat Subsequent Moviefilm,0.214549,3718,7.1,Documentary,Good
2012,Borat Subsequent Moviefilm,0.214549,3718,7.1,Family,Good
2012,Borat Subsequent Moviefilm,0.214549,3718,7.1,Music,Good
1993,Riders of Justice,19.496481,14461,5.5,History,Below Average
1993,Riders of Justice,19.496481,14461,5.5,Family,Below Average
1993,Riders of Justice,19.496481,14461,5.5,Drama,Below Average
2013,Riders of Justice,10.649138,1719,6.6,Thriller,Average
2013,Riders of Justice,10.649138,1719,6.6,Fantasy,Average
2013,Riders of Justice,10.649138,1719,6.6,Horror,Average
1995,Waves 2,39.301481,24254,5.8,Romance,Below Average
2006,Perfect Days 2,5.802092,9963,6.6,Horror,Average
2006,Perfect Days 2,5.802092,9963,6.6,Mystery,Average
2006,Perfect Days 2,5.802092,9963,6.6,Adventure,Average
2005,Barbie,79.297391,1702,7.3,Mystery,Good
2007,1917 2,19.023233,15533,6.9,History,Average
2007,1917 2,19.023233,15533,6.9,Comedy,Average
1998,David Byrne's American Utopia 5,31.55272,14332,6.2,Animation,Average
2008,La La Land 2,1.789734,9447,6.3,Family,Average
2008,La La Land 2,1.789734,9447,6.3,TV Movie,Average
1991,Barbie,4.053536,135,6.5,Fantasy,Average
2000,David Byrne's American Utopia,28.40974,12954,7.5,Western,Good
2000,David Byrne's American Utopia,28.40974,12954,7.5,Mystery,Good
1998,Monster,0.444637,1209,5.6,Documentary,Below Average
2013,Room,33.952052,6102,5.9,Thriller,Below Average
2016,Room,0.280944,16385,5.6,Fantasy,Below Average
2019,La La Land,21.407427,2721,6.4,War,Average
2019,La La Land,21.407427,2721,6.4,Fantasy,Average
2019,La La Land,21.407427,2721,6.4,Drama,Average
1996,Promising Young Woman,9.085564,28032,7.0,Romance,Good
1996,Promising Young Woman,9.085564,28032,7.0,Adventure,Good
1996,Promising Young Woman,9.085564,28032,7.0,Mystery,Good
2021,Dolemite Is My Name,18.908977,9192,6.6,Adventure,Average
2021,Dolemite Is My Name,18.908977,9192,6.6,Science Fiction,Average
2021,Dolemite Is My Name,18.908977,9192,6.6,Drama,Average
2006,The Eight Mountains,23.816618,27651,6.1,Animation,Average
2006,The Eight Mountains,23.816618,27651,6.1,Action,Average
2006,The Eight Mountains,23.816618,27651,6.1,Music,Average
2001,The Souvenir,8.385457,29540,7.5,Music,Good
2014,The Grand Budapest Hotel,2.284941,26107,5.2,Action,Below Average
2014,The Grand Budapest Hotel,2.284941,26107,5.2,Science Fiction,Below Average
2014,The Grand Budapest Hotel,2.284941,26107,5.2,Animation,Below Average
2004,David Byrne's American Utopia,1.4438,22622,4.4,Adventure,Poor
2004,David Byrne's American Utopia,1.4438,22622,4.4,TV Movie,Poor
2004,David Byrne's American Utopia,1.4438,22622,4.4,Animation,Poor
2018,Guillermo del Toro's Pinocchio,17.780128,6005,6.6,Music,Average
2018,Guillermo del Toro's Pinocchio,17.780128,6005,6.6,Drama,Average
2020,Origin 5,14.706709,8192,6.2,Horror,Average
2020,Origin 5,14.706709,8192,6.2,War,Average
2020,Origin 5,14.706709,8192,6.2,Music,Average
2011,Manchester by the Sea,27.111502,5512,6.0,Animation,Average
2011,Manchester by the Sea,27.111502,5512,6.0,Music,Average
2011,Manchester by the Sea,27.111502,5512,6.0,Drama,Average
1994,Crimes of the Future,14.256205,12930,4.6,Crime,Poor
1994,Crimes of the Future,14.256205,12930,4.6,Adventure,Poor
1994,Crimes of the Future,14.256205,12930,4.6,Documentary,Poor
2010,American Beauty 5,10.979059,22154,6.4,Family,Average
2010,American Beauty 5,10.979059,22154,6.4,Music,Average
2010,American Beauty 5,10.979059,22154,6.4,Western,Average
2011,The Eight Mountains,10.152853,21976,8.4,Crime,Excellent
2011,The Eight Mountains,10.152853,21976,8.4,Fantasy,Excellent
2008,Shiva Baby,0.536058,18892,4.6,Horror,Poor
2008,Shiva Baby,0.536058,18892,4.6,Action,Poor
2008,Shiva Baby,0.536058,18892,4.6,Animation,Poor
2022,Uncut Gems,8.17613,2575,6.0,Documentary,Average
2022,Uncut Gems,8.17613,2575,6.0,War,Average
1999,The Lighthouse 3,74.610834,23383,6.3,Adventure,Average
2005,Killers of the Flower Moon,41.359048,21184,5.7,Romance,Below Average
2005,Killers of the Flower Moon,41.359048,21184,5.7,Fantasy,Below Average
2005,Killers of the Flower Moon,41.359048,21184,5.7,TV Movie,Below Average
2018,The Dark Knight,7.990995,10799,6.4,Comedy,Average
2018,The Dark Knight,7.990995,10799,6.4,Horror,Average
1994,Nyad,17.724709,5034,5.7,Science Fiction,Below Average
1994,Nyad,17.724709,5034,5.7,Drama,Below Average
1998,Aftersun,37.585175,24701,6.4,Documentary,Average
1998,Aftersun,37.585175,24701,6.4,Fantasy,Average
1998,Aftersun,37.585175,24701,6.4,Mystery,Average
1993,Ex Machina,11.641934,1041,5.9,Mystery,Below Average
1993,Ex Machina,11.641934,1041,5.9,Fantasy,Below Average
1993,Ex Machina,11.641934,1041,5.9,Documentary,Below Average
2019,"I, Tonya 4",0.362421,1251,5.6,Western,Below Average
2019,"I, Tonya 4",0.362421,1251,5.6,Romance,Below Average
2019,"I, Tonya 4",0.362421,1251,5.6,Drama,Below Average
2005,Avengers: Endgame 2,1.548649,1752,6.1,Western,Average
2005,Avengers: Endgame 2,1.548649,1752,6.1,Romance,Average
2005,Avengers: Endgame 2,1.548649,1752,6.1,TV Movie,Average
2016,The Souvenir,14.283034,5719,6.8,Comedy,Average
1993,Three Billboards Outside Ebbing Missouri 5,69.760858,22393,4.3,Romance,Poor
2019,Decision to Leave,23.631806,14749,7.0,Western,Good
2019,Decision to Leave,23.631806,14749,7.0,Drama,Good
2021,Get Out,1.471127,11840,5.3,Adventure,Below Average
1992,The Revenant,4.198646,28985,6.9,History,Average
1992,The Revenant,4.198646,28985,6.9,Science Fiction,Average
1999,Midsommar,29.508908,20484,5.4,Fantasy,Below Average
1999,Midsommar,29.508908,20484,5.4,Documentary,Below Average
2006,The Favourite,36.832414,13788,7.1,History,Good
2006,The Favourite,36.832414,13788,7.1,Fantasy,Good
2006,The Favourite,36.832414,13788,7.1,Western,Good
2001,Io Capitano,19.23071,26561,6.1,War,Average
1997,Get Out,20.680279,8170,5.1,War,Below Average
2001,Black Widow 3,0.574934,23277,5.7,TV Movie,Below Average
2021,First Cow,35.266969,12385,7.6,Crime,Good
2006,Riceboy Sleeps,31.04936,21523,6.3,Music,Average
2006,Riceboy Sleeps,31.04936,21523,6.3,Animation,Average
2019,Carol,5.996042,4413,5.7,Mystery,Below Average
1991,The Holdovers,24.666434,22971,7.6,Animation,Good
1991,The Holdovers,24.666434,22971,7.6,Thriller,Good
2008,Judy,4.837727,4907,7.2,War,Good
2008,Judy,4.837727,4907,7.2,Documentary,Good
2008,Judy,4.837727,4907,7.2,Science Fiction,Good
1997,Pieces of a Woman,0.823319,173,5.2,Science Fiction,Below Average
2014,Green Book,4.491305,3320,6.0,Comedy,Average
2006,The Trial of the Chicago 7,3.935605,19782,4.1,Romance,Poor
2014,The Whale,8.242183,17389,7.2,Action,Good
2014,The Whale,8.242183,17389,7.2,War,Good
2014,The Whale,8.242183,17389,7.2,Mystery,Good
1990,Eternals,10.841149,15001,6.2,Action,Average
1990,Eternals,10.841149,15001,6.2,Documentary,Average
2002,"I, Tonya",14.207449,22555,7.0,Western,Good
2008,Everything Everywhere All at Once,12.954066,29776,3.9,Family,Very Poor
2008,Everything Everywhere All at Once,12.954066,29776,3.9,Animation,Very Poor
1991,The Disciple,6.312706,29880,5.9,Music,Below Average
1991,The Disciple,6.312706,29880,5.9,Adventure,Below Average
2023,The Worst Person in the World,0.592092,18271,6.4,Documentary,Average
2011,All of Us Strangers,18.582536,26409,3.7,Adventure,Very Poor
2011,All of Us Strangers,18.582536,26409,3.7,History,Very Poor
2019,Mad Max: Fury Road,10.075174,29492,7.0,Action,Good
2019,Mad Max: Fury Road,10.075174,29492,7.0,Drama,Good
2019,Mad Max: Fury Road,10.075174,29492,7.0,History,Good
2000,Moonlight,7.095596,24497,5.8,Thriller,Below Average
2013,The Father,40.339259,26881,4.1,Action,Poor
2013,The Father,40.339259,26881,4.1,Thriller,Poor
2014,Return to Seoul,27.467034,19658,5.6,Drama,Below Average
2012,Judas and the Black Messiah,39.00557,17742,6.7,Thriller,Average
2012,Judas and the Black Messiah,39.00557,17742,6.7,Western,Average
2010,The Gentlemen 4,13.663256,26389,5.1,Drama,Below Average
2010,The Gentlemen 4,13.663256,26389,5.1,TV Movie,Below Average
2010,The Gentlemen 4,13.663256,26389,5.1,Mystery,Below Average
2018,The Whale,2.806661,2261,6.1,Action,Average
2018,The Whale,2.806661,2261,6.1,Fantasy,Average
2001,Io Capitano,23.829125,11102,5.7,Action,Below Average
2001,Io Capitano,23.829125,11102,5.7,Fantasy,Below Average
2003,Godzilla Minus One 4,4.615295,23684,3.8,Adventure,Very Poor
2010,Braveheart 4,11.640335,26179,6.9,War,Average
2010,Braveheart 4,11.640335,26179,6.9,Romance,Average
2010,Braveheart 4,11.640335,26179,6.9,Mystery,Average
2007,Society of the Snow 5,1.344192,24412,7.2,History,Good
2007,Society of the Snow 5,1.344192,24412,7.2,Thriller,Good
2007,Society of the Snow 5,1.344192,24412,7.2,TV Movie,Good
2021,"Quo Vadis, Aida? 3",34.894663,6600,7.6,Drama,Good
2021,"Quo Vadis, Aida? 3",34.894663,6600,7.6,Music,Good
2000,Her Smell 4,2.69214,7668,6.2,Western,Average
2000,Her Smell 4,2.69214,7668,6.2,Fantasy,Average
2000,Her Smell 4,2.69214,7668,6.2,Family,Average
1999,Frozen,46.681001,16826,6.8,Animation,Average
1995,Killers of the Flower Moon 2,39.935949,22137,4.3,Crime,Poor
1995,Parasite,12.494179,5257,6.5,History,Average
1995,Parasite,12.494179,5257,6.5,Comedy,Average
1998,Midsommar 5,27.280343,7725,5.8,Family,Below Average
1998,Midsommar 5,27.280343,7725,5.8,Horror,Below Average
2013,Brooklyn,19.322495,3827,6.1,Drama,Average
2013,Brooklyn,19.322495,3827,6.1,Comedy,Average
2000,Another Round,32.498712,29503,4.9,Thriller,Poor
2000,Another Round,32.498712,29503,4.9,Action,Poor
2000,Another Round,32.498712,29503,4.9,Music,Poor
2008,Robot Dreams,11.305816,17464,7.5,War,Good
2010,Hillbilly Elegy,30.817695,4610,4.2,Crime,Poor
1992,Toy Story 4,12.414924,24700,6.5,Romance,Average
2010,Carol,56.592763,26025,5.1,Music,Below Average
2015,Whiplash,13.325124,9992,8.7,Family,Excellent
2015,Whiplash,13.325124,9992,8.7,Documentary,Excellent
2015,Whiplash,13.325124,9992,8.7,War,Excellent
2005,Little Women,12.420969,1004,7.0,Action,Good
2005,Little Women,12.420969,1004,7.0,TV Movie,Good
1999,Pulp Fiction 4,30.749031,20712,6.2,Action,Average
1999,Pulp Fiction 4,30.749031,20712,6.2,Thriller,Average
2001,Glass Onion: A Knives Out Mystery,34.47204,4741,5.0,Western,Below Average
2001,Glass Onion: A Knives Out Mystery,34.47204,4741,5.0,Drama,Below Average
2008,Sound of Metal,16.170672,22462,7.3,Family,Good
2008,Sound of Metal,16.170672,22462,7.3,Fantasy,Good
2008,Sound of Metal,16.170672,22462,7.3,Animation,Good
2001,Black Widow,3.964088,7680,2.3,Crime,Very Poor
2001,Black Widow,3.964088,7680,2.3,Family,Very Poor
2014,The Trial of the Chicago 7 2,12.613149,21161,6.7,Horror,Average
2006,Gladiator,68.885753,17351,6.8,Crime,Average
2006,Gladiator,68.885753,17351,6.8,TV Movie,Average
2006,Gladiator,68.885753,17351,6.8,Thriller,Average
1991,Fast Color,27.966221,29614,6.7,History,Average
1991,Fast Color,27.966221,29614,6.7,Action,Average
2011,Never Rarely Sometimes Always,33.337379,8297,7.2,Western,Good
2003,Nope,0.667527,18548,5.5,Drama,Below Average
2004,Anatomy of a Fall,12.616953,17025,6.9,Crime,Average
1992,Broker,20.80429,11886,5.4,Thriller,Below Average
2004,Toy Story 4,35.442982,26287,5.2,Action,Below Average
2004,Toy Story 4,35.442982,26287,5.2,Drama,Below Average
2000,EO,1.01058,22439,5.0,Documentary,Below Average
2000,EO,1.01058,22439,5.0,Comedy,Below Average
2000,EO,1.01058,22439,5.0,War,Below Average
